instance_type,cores,direction,threads,message_size,throughput,unit
c6i.8xlarge,16,backward,1,,1.26,Gbits/sec
c6i.8xlarge,16,backward,1,,1.4,Gbits/sec
c6i.8xlarge,16,backward,1,,1.74,Gbits/sec
c6i.8xlarge,16,backward,1,,1.74,Gbits/sec
c6i.8xlarge,16,backward,1,,1.44,Gbits/sec
c6i.8xlarge,16,backward,1,,1.63,Gbits/sec
c6i.8xlarge,16,backward,1,,2.4,Gbits/sec
c6i.8xlarge,16,backward,1,,1.27,Gbits/sec
c6i.8xlarge,16,backward,2,,2.72,Gbits/sec
c6i.8xlarge,16,backward,2,,2.23,Gbits/sec
c6i.8xlarge,16,backward,2,,2.57,Gbits/sec
c6i.8xlarge,16,backward,2,,2.83,Gbits/sec
c6i.8xlarge,16,backward,2,,2.9,Gbits/sec
c6i.8xlarge,16,backward,2,,2.73,Gbits/sec
c6i.8xlarge,16,backward,2,,2.67,Gbits/sec
c6i.8xlarge,16,backward,2,,3.76,Gbits/sec
c6i.8xlarge,16,backward,2,,2.27,Gbits/sec
c6i.8xlarge,16,backward,3,,3.7,Gbits/sec
c6i.8xlarge,16,backward,3,,3.29,Gbits/sec
c6i.8xlarge,16,backward,3,,3.72,Gbits/sec
c6i.8xlarge,16,backward,3,,4.04,Gbits/sec
c6i.8xlarge,16,backward,3,,4.05,Gbits/sec
c6i.8xlarge,16,backward,3,,4.16,Gbits/sec
c6i.8xlarge,16,backward,3,,3.7,Gbits/sec
c6i.8xlarge,16,backward,3,,4.8,Gbits/sec
c6i.8xlarge,16,backward,3,,3.5,Gbits/sec
c6i.8xlarge,16,backward,4,,4.79,Gbits/sec
c6i.8xlarge,16,backward,4,,4.35,Gbits/sec
c6i.8xlarge,16,backward,4,,5.0,Gbits/sec
c6i.8xlarge,16,backward,4,,5.38,Gbits/sec
c6i.8xlarge,16,backward,4,,5.55,Gbits/sec
c6i.8xlarge,16,backward,4,,5.81,Gbits/sec
c6i.8xlarge,16,backward,4,,5.13,Gbits/sec
c6i.8xlarge,16,backward,4,,6.65,Gbits/sec
c6i.8xlarge,16,backward,4,,4.86,Gbits/sec
c6i.8xlarge,16,backward,5,,5.62,Gbits/sec
c6i.8xlarge,16,backward,5,,5.25,Gbits/sec
c6i.8xlarge,16,backward,5,,6.33,Gbits/sec
c6i.8xlarge,16,backward,5,,6.79,Gbits/sec
c6i.8xlarge,16,backward,5,,6.83,Gbits/sec
c6i.8xlarge,16,backward,5,,7.56,Gbits/sec
c6i.8xlarge,16,backward,5,,6.11,Gbits/sec
c6i.8xlarge,16,backward,5,,8.34,Gbits/sec
c6i.8xlarge,16,backward,5,,5.81,Gbits/sec
c6i.8xlarge,16,backward,6,,7.34,Gbits/sec
c6i.8xlarge,16,backward,6,,6.26,Gbits/sec
c6i.8xlarge,16,backward,6,,7.54,Gbits/sec
c6i.8xlarge,16,backward,6,,7.86,Gbits/sec
c6i.8xlarge,16,backward,6,,7.93,Gbits/sec
c6i.8xlarge,16,backward,6,,8.66,Gbits/sec
c6i.8xlarge,16,backward,6,,7.36,Gbits/sec
c6i.8xlarge,16,backward,6,,9.07,Gbits/sec
c6i.8xlarge,16,backward,6,,7.13,Gbits/sec
c6i.8xlarge,16,backward,7,,8.28,Gbits/sec
c6i.8xlarge,16,backward,7,,7.21,Gbits/sec
c6i.8xlarge,16,backward,7,,8.32,Gbits/sec
c6i.8xlarge,16,backward,7,,8.58,Gbits/sec
c6i.8xlarge,16,backward,7,,8.56,Gbits/sec
c6i.8xlarge,16,backward,7,,9.07,Gbits/sec
c6i.8xlarge,16,backward,7,,8.04,Gbits/sec
c6i.8xlarge,16,backward,7,,9.13,Gbits/sec
c6i.8xlarge,16,backward,7,,7.93,Gbits/sec
c6i.8xlarge,16,backward,8,,8.66,Gbits/sec
c6i.8xlarge,16,backward,8,,8.04,Gbits/sec
c6i.8xlarge,16,backward,8,,8.6,Gbits/sec
c6i.8xlarge,16,backward,8,,8.82,Gbits/sec
c6i.8xlarge,16,backward,8,,8.72,Gbits/sec
c6i.8xlarge,16,backward,8,,9.15,Gbits/sec
c6i.8xlarge,16,backward,8,,8.31,Gbits/sec
c6i.8xlarge,16,backward,8,,9.15,Gbits/sec
c6i.8xlarge,16,backward,8,,8.35,Gbits/sec
c6i.8xlarge,16,backward,16,,8.23,Gbits/sec
c6i.8xlarge,16,backward,16,,8.18,Gbits/sec
c6i.8xlarge,16,backward,16,,8.4,Gbits/sec
c6i.8xlarge,16,backward,16,,8.53,Gbits/sec
c6i.8xlarge,16,backward,16,,8.54,Gbits/sec
c6i.8xlarge,16,backward,16,,8.61,Gbits/sec
c6i.8xlarge,16,backward,16,,8.35,Gbits/sec
c6i.8xlarge,16,backward,16,,8.83,Gbits/sec
c6i.8xlarge,16,backward,16,,7.85,Gbits/sec
c6i.8xlarge,16,backward,32,,7.9,Gbits/sec
c6i.8xlarge,16,backward,32,,7.87,Gbits/sec
c6i.8xlarge,16,backward,32,,8.22,Gbits/sec
c6i.8xlarge,16,backward,32,,8.49,Gbits/sec
c6i.8xlarge,16,backward,32,,8.39,Gbits/sec
c6i.8xlarge,16,backward,32,,8.27,Gbits/sec
c6i.8xlarge,16,backward,32,,8.08,Gbits/sec
c6i.8xlarge,16,backward,32,,8.71,Gbits/sec
c6i.8xlarge,16,backward,32,,7.59,Gbits/sec
c6i.8xlarge,16,forward,1,,1.93,Gbits/sec
c6i.8xlarge,16,forward,1,,1.42,Gbits/sec
c6i.8xlarge,16,forward,1,,1.66,Gbits/sec
c6i.8xlarge,16,forward,1,,2.15,Gbits/sec
c6i.8xlarge,16,forward,1,,1.83,Gbits/sec
c6i.8xlarge,16,forward,1,,1.74,Gbits/sec
c6i.8xlarge,16,forward,1,,1.78,Gbits/sec
c6i.8xlarge,16,forward,1,,6.96,Gbits/sec
c6i.8xlarge,16,forward,1,,1.54,Gbits/sec
c6i.8xlarge,16,forward,2,,4.06,Gbits/sec
c6i.8xlarge,16,forward,2,,3.18,Gbits/sec
c6i.8xlarge,16,forward,2,,3.58,Gbits/sec
c6i.8xlarge,16,forward,2,,4.69,Gbits/sec
c6i.8xlarge,16,forward,2,,4.16,Gbits/sec
c6i.8xlarge,16,forward,2,,4.55,Gbits/sec
c6i.8xlarge,16,forward,2,,3.93,Gbits/sec
c6i.8xlarge,16,forward,2,,10.5,Gbits/sec
c6i.8xlarge,16,forward,2,,2.97,Gbits/sec
c6i.8xlarge,16,forward,3,,6.61,Gbits/sec
c6i.8xlarge,16,forward,3,,4.45,Gbits/sec
c6i.8xlarge,16,forward,3,,6.23,Gbits/sec
c6i.8xlarge,16,forward,3,,8.23,Gbits/sec
c6i.8xlarge,16,forward,3,,6.83,Gbits/sec
c6i.8xlarge,16,forward,3,,9.27,Gbits/sec
c6i.8xlarge,16,forward,3,,6.51,Gbits/sec
c6i.8xlarge,16,forward,3,,16.1,Gbits/sec
c6i.8xlarge,16,forward,3,,5.69,Gbits/sec
c6i.8xlarge,16,forward,4,,10.4,Gbits/sec
c6i.8xlarge,16,forward,4,,7.2,Gbits/sec
c6i.8xlarge,16,forward,4,,10.3,Gbits/sec
c6i.8xlarge,16,forward,4,,11.9,Gbits/sec
c6i.8xlarge,16,forward,4,,11.8,Gbits/sec
c6i.8xlarge,16,forward,4,,12.1,Gbits/sec
c6i.8xlarge,16,forward,4,,10.2,Gbits/sec
c6i.8xlarge,16,forward,4,,18.6,Gbits/sec
c6i.8xlarge,16,forward,4,,10.0,Gbits/sec
c6i.8xlarge,16,forward,5,,9.63,Gbits/sec
c6i.8xlarge,16,forward,5,,8.5,Gbits/sec
c6i.8xlarge,16,forward,5,,11.2,Gbits/sec
c6i.8xlarge,16,forward,5,,13.4,Gbits/sec
c6i.8xlarge,16,forward,5,,12.8,Gbits/sec
c6i.8xlarge,16,forward,5,,12.0,Gbits/sec
c6i.8xlarge,16,forward,5,,12.0,Gbits/sec
c6i.8xlarge,16,forward,5,,18.7,Gbits/sec
c6i.8xlarge,16,forward,5,,10.7,Gbits/sec
c6i.8xlarge,16,forward,6,,11.0,Gbits/sec
c6i.8xlarge,16,forward,6,,9.0,Gbits/sec
c6i.8xlarge,16,forward,6,,10.9,Gbits/sec
c6i.8xlarge,16,forward,6,,12.6,Gbits/sec
c6i.8xlarge,16,forward,6,,12.1,Gbits/sec
c6i.8xlarge,16,forward,6,,11.3,Gbits/sec
c6i.8xlarge,16,forward,6,,11.1,Gbits/sec
c6i.8xlarge,16,forward,6,,17.7,Gbits/sec
c6i.8xlarge,16,forward,6,,10.8,Gbits/sec
c6i.8xlarge,16,forward,7,,10.7,Gbits/sec
c6i.8xlarge,16,forward,7,,8.28,Gbits/sec
c6i.8xlarge,16,forward,7,,10.1,Gbits/sec
c6i.8xlarge,16,forward,7,,11.4,Gbits/sec
c6i.8xlarge,16,forward,7,,11.7,Gbits/sec
c6i.8xlarge,16,forward,7,,11.5,Gbits/sec
c6i.8xlarge,16,forward,7,,10.4,Gbits/sec
c6i.8xlarge,16,forward,7,,16.4,Gbits/sec
c6i.8xlarge,16,forward,7,,10.0,Gbits/sec
c6i.8xlarge,16,forward,8,,10.4,Gbits/sec
c6i.8xlarge,16,forward,8,,7.91,Gbits/sec
c6i.8xlarge,16,forward,8,,9.94,Gbits/sec
c6i.8xlarge,16,forward,8,,11.3,Gbits/sec
c6i.8xlarge,16,forward,8,,11.6,Gbits/sec
c6i.8xlarge,16,forward,8,,12.3,Gbits/sec
c6i.8xlarge,16,forward,8,,9.15,Gbits/sec
c6i.8xlarge,16,forward,8,,16.0,Gbits/sec
c6i.8xlarge,16,forward,8,,9.73,Gbits/sec
c6i.8xlarge,16,forward,16,,10.2,Gbits/sec
c6i.8xlarge,16,forward,16,,7.77,Gbits/sec
c6i.8xlarge,16,forward,16,,10.0,Gbits/sec
c6i.8xlarge,16,forward,16,,11.1,Gbits/sec
c6i.8xlarge,16,forward,16,,10.8,Gbits/sec
c6i.8xlarge,16,forward,16,,11.6,Gbits/sec
c6i.8xlarge,16,forward,16,,10.7,Gbits/sec
c6i.8xlarge,16,forward,16,,15.8,Gbits/sec
c6i.8xlarge,16,forward,16,,9.24,Gbits/sec
c6i.8xlarge,16,forward,32,,8.72,Gbits/sec
c6i.8xlarge,16,forward,32,,8.06,Gbits/sec
c6i.8xlarge,16,forward,32,,9.91,Gbits/sec
c6i.8xlarge,16,forward,32,,12.0,Gbits/sec
c6i.8xlarge,16,forward,32,,10.6,Gbits/sec
c6i.8xlarge,16,forward,32,,11.3,Gbits/sec
c6i.8xlarge,16,forward,32,,10.1,Gbits/sec
c6i.8xlarge,16,forward,32,,15.1,Gbits/sec
c6i.8xlarge,16,forward,32,,9.16,Gbits/sec
c6in.8xlarge,16,backward,1,,1.71,Gbits/sec
c6in.8xlarge,16,backward,1,,1.32,Gbits/sec
c6in.8xlarge,16,backward,1,,1.33,Gbits/sec
c6in.8xlarge,16,backward,1,,1.9,Gbits/sec
c6in.8xlarge,16,backward,1,,1.94,Gbits/sec
c6in.8xlarge,16,backward,1,,1.52,Gbits/sec
c6in.8xlarge,16,backward,1,,1.27,Gbits/sec
c6in.8xlarge,16,backward,1,,1.35,Gbits/sec
c6in.8xlarge,16,backward,2,,2.71,Gbits/sec
c6in.8xlarge,16,backward,2,,2.26,Gbits/sec
c6in.8xlarge,16,backward,2,,2.54,Gbits/sec
c6in.8xlarge,16,backward,2,,3.03,Gbits/sec
c6in.8xlarge,16,backward,2,,3.1,Gbits/sec
c6in.8xlarge,16,backward,2,,2.66,Gbits/sec
c6in.8xlarge,16,backward,2,,2.29,Gbits/sec
c6in.8xlarge,16,backward,2,,2.27,Gbits/sec
c6in.8xlarge,16,backward,3,,3.83,Gbits/sec
c6in.8xlarge,16,backward,3,,3.26,Gbits/sec
c6in.8xlarge,16,backward,3,,3.44,Gbits/sec
c6in.8xlarge,16,backward,3,,4.3,Gbits/sec
c6in.8xlarge,16,backward,3,,4.26,Gbits/sec
c6in.8xlarge,16,backward,3,,4.15,Gbits/sec
c6in.8xlarge,16,backward,3,,3.48,Gbits/sec
c6in.8xlarge,16,backward,3,,3.24,Gbits/sec
c6in.8xlarge,16,backward,4,,5.37,Gbits/sec
c6in.8xlarge,16,backward,4,,4.35,Gbits/sec
c6in.8xlarge,16,backward,4,,4.67,Gbits/sec
c6in.8xlarge,16,backward,4,,5.88,Gbits/sec
c6in.8xlarge,16,backward,4,,5.86,Gbits/sec
c6in.8xlarge,16,backward,4,,5.23,Gbits/sec
c6in.8xlarge,16,backward,4,,4.66,Gbits/sec
c6in.8xlarge,16,backward,4,,4.34,Gbits/sec
c6in.8xlarge,16,backward,5,,6.49,Gbits/sec
c6in.8xlarge,16,backward,5,,5.23,Gbits/sec
c6in.8xlarge,16,backward,5,,5.85,Gbits/sec
c6in.8xlarge,16,backward,5,,7.06,Gbits/sec
c6in.8xlarge,16,backward,5,,6.96,Gbits/sec
c6in.8xlarge,16,backward,5,,6.74,Gbits/sec
c6in.8xlarge,16,backward,5,,5.85,Gbits/sec
c6in.8xlarge,16,backward,5,,5.22,Gbits/sec
c6in.8xlarge,16,backward,6,,7.65,Gbits/sec
c6in.8xlarge,16,backward,6,,6.19,Gbits/sec
c6in.8xlarge,16,backward,6,,6.98,Gbits/sec
c6in.8xlarge,16,backward,6,,8.17,Gbits/sec
c6in.8xlarge,16,backward,6,,8.17,Gbits/sec
c6in.8xlarge,16,backward,6,,8.34,Gbits/sec
c6in.8xlarge,16,backward,6,,6.76,Gbits/sec
c6in.8xlarge,16,backward,6,,6.19,Gbits/sec
c6in.8xlarge,16,backward,7,,8.47,Gbits/sec
c6in.8xlarge,16,backward,7,,7.18,Gbits/sec
c6in.8xlarge,16,backward,7,,7.81,Gbits/sec
c6in.8xlarge,16,backward,7,,8.75,Gbits/sec
c6in.8xlarge,16,backward,7,,8.79,Gbits/sec
c6in.8xlarge,16,backward,7,,8.99,Gbits/sec
c6in.8xlarge,16,backward,7,,7.76,Gbits/sec
c6in.8xlarge,16,backward,7,,7.21,Gbits/sec
c6in.8xlarge,16,backward,8,,8.79,Gbits/sec
c6in.8xlarge,16,backward,8,,8.05,Gbits/sec
c6in.8xlarge,16,backward,8,,8.26,Gbits/sec
c6in.8xlarge,16,backward,8,,8.89,Gbits/sec
c6in.8xlarge,16,backward,8,,8.86,Gbits/sec
c6in.8xlarge,16,backward,8,,9.06,Gbits/sec
c6in.8xlarge,16,backward,8,,8.2,Gbits/sec
c6in.8xlarge,16,backward,8,,7.97,Gbits/sec
c6in.8xlarge,16,backward,16,,8.65,Gbits/sec
c6in.8xlarge,16,backward,16,,8.01,Gbits/sec
c6in.8xlarge,16,backward,16,,8.14,Gbits/sec
c6in.8xlarge,16,backward,16,,8.68,Gbits/sec
c6in.8xlarge,16,backward,16,,8.6,Gbits/sec
c6in.8xlarge,16,backward,16,,8.88,Gbits/sec
c6in.8xlarge,16,backward,16,,8.15,Gbits/sec
c6in.8xlarge,16,backward,16,,8.08,Gbits/sec
c6in.8xlarge,16,backward,32,,8.58,Gbits/sec
c6in.8xlarge,16,backward,32,,7.78,Gbits/sec
c6in.8xlarge,16,backward,32,,7.97,Gbits/sec
c6in.8xlarge,16,backward,32,,8.49,Gbits/sec
c6in.8xlarge,16,backward,32,,8.45,Gbits/sec
c6in.8xlarge,16,backward,32,,8.6,Gbits/sec
c6in.8xlarge,16,backward,32,,7.94,Gbits/sec
c6in.8xlarge,16,backward,32,,7.75,Gbits/sec
c6in.8xlarge,16,forward,1,,1.95,Gbits/sec
c6in.8xlarge,16,forward,1,,1.47,Gbits/sec
c6in.8xlarge,16,forward,1,,1.52,Gbits/sec
c6in.8xlarge,16,forward,1,,2.77,Gbits/sec
c6in.8xlarge,16,forward,1,,2.8,Gbits/sec
c6in.8xlarge,16,forward,1,,1.72,Gbits/sec
c6in.8xlarge,16,forward,1,,1.51,Gbits/sec
c6in.8xlarge,16,forward,1,,1.47,Gbits/sec
c6in.8xlarge,16,forward,2,,4.33,Gbits/sec
c6in.8xlarge,16,forward,2,,3.39,Gbits/sec
c6in.8xlarge,16,forward,2,,3.35,Gbits/sec
c6in.8xlarge,16,forward,2,,6.84,Gbits/sec
c6in.8xlarge,16,forward,2,,6.07,Gbits/sec
c6in.8xlarge,16,forward,2,,4.84,Gbits/sec
c6in.8xlarge,16,forward,2,,3.07,Gbits/sec
c6in.8xlarge,16,forward,2,,3.05,Gbits/sec
c6in.8xlarge,16,forward,3,,7.56,Gbits/sec
c6in.8xlarge,16,forward,3,,4.63,Gbits/sec
c6in.8xlarge,16,forward,3,,5.24,Gbits/sec
c6in.8xlarge,16,forward,3,,10.2,Gbits/sec
c6in.8xlarge,16,forward,3,,9.79,Gbits/sec
c6in.8xlarge,16,forward,3,,7.87,Gbits/sec
c6in.8xlarge,16,forward,3,,4.97,Gbits/sec
c6in.8xlarge,16,forward,3,,4.58,Gbits/sec
c6in.8xlarge,16,forward,4,,11.9,Gbits/sec
c6in.8xlarge,16,forward,4,,7.6,Gbits/sec
c6in.8xlarge,16,forward,4,,8.49,Gbits/sec
c6in.8xlarge,16,forward,4,,16.2,Gbits/sec
c6in.8xlarge,16,forward,4,,15.0,Gbits/sec
c6in.8xlarge,16,forward,4,,10.5,Gbits/sec
c6in.8xlarge,16,forward,4,,7.69,Gbits/sec
c6in.8xlarge,16,forward,4,,7.27,Gbits/sec
c6in.8xlarge,16,forward,5,,13.8,Gbits/sec
c6in.8xlarge,16,forward,5,,8.52,Gbits/sec
c6in.8xlarge,16,forward,5,,9.86,Gbits/sec
c6in.8xlarge,16,forward,5,,16.2,Gbits/sec
c6in.8xlarge,16,forward,5,,16.5,Gbits/sec
c6in.8xlarge,16,forward,5,,12.0,Gbits/sec
c6in.8xlarge,16,forward,5,,9.09,Gbits/sec
c6in.8xlarge,16,forward,5,,8.22,Gbits/sec
c6in.8xlarge,16,forward,6,,13.3,Gbits/sec
c6in.8xlarge,16,forward,6,,9.26,Gbits/sec
c6in.8xlarge,16,forward,6,,9.22,Gbits/sec
c6in.8xlarge,16,forward,6,,13.9,Gbits/sec
c6in.8xlarge,16,forward,6,,14.1,Gbits/sec
c6in.8xlarge,16,forward,6,,12.4,Gbits/sec
c6in.8xlarge,16,forward,6,,8.98,Gbits/sec
c6in.8xlarge,16,forward,6,,9.01,Gbits/sec
c6in.8xlarge,16,forward,7,,12.2,Gbits/sec
c6in.8xlarge,16,forward,7,,8.62,Gbits/sec
c6in.8xlarge,16,forward,7,,8.7,Gbits/sec
c6in.8xlarge,16,forward,7,,13.1,Gbits/sec
c6in.8xlarge,16,forward,7,,13.2,Gbits/sec
c6in.8xlarge,16,forward,7,,11.8,Gbits/sec
c6in.8xlarge,16,forward,7,,9.06,Gbits/sec
c6in.8xlarge,16,forward,7,,8.41,Gbits/sec
c6in.8xlarge,16,forward,8,,12.0,Gbits/sec
c6in.8xlarge,16,forward,8,,8.59,Gbits/sec
c6in.8xlarge,16,forward,8,,8.5,Gbits/sec
c6in.8xlarge,16,forward,8,,12.6,Gbits/sec
c6in.8xlarge,16,forward,8,,12.4,Gbits/sec
c6in.8xlarge,16,forward,8,,11.1,Gbits/sec
c6in.8xlarge,16,forward,8,,8.63,Gbits/sec
c6in.8xlarge,16,forward,8,,8.36,Gbits/sec
c6in.8xlarge,16,forward,16,,11.5,Gbits/sec
c6in.8xlarge,16,forward,16,,8.43,Gbits/sec
c6in.8xlarge,16,forward,16,,8.42,Gbits/sec
c6in.8xlarge,16,forward,16,,12.6,Gbits/sec
c6in.8xlarge,16,forward,16,,12.4,Gbits/sec
c6in.8xlarge,16,forward,16,,10.8,Gbits/sec
c6in.8xlarge,16,forward,16,,8.6,Gbits/sec
c6in.8xlarge,16,forward,16,,8.18,Gbits/sec
c6in.8xlarge,16,forward,32,,11.9,Gbits/sec
c6in.8xlarge,16,forward,32,,8.42,Gbits/sec
c6in.8xlarge,16,forward,32,,8.29,Gbits/sec
c6in.8xlarge,16,forward,32,,11.9,Gbits/sec
c6in.8xlarge,16,forward,32,,11.7,Gbits/sec
c6in.8xlarge,16,forward,32,,10.8,Gbits/sec
c6in.8xlarge,16,forward,32,,8.37,Gbits/sec
c6in.8xlarge,16,forward,32,,8.49,Gbits/sec
c7i.2xlarge,4,backward,1,,2.82,Gbits/sec
c7i.2xlarge,4,backward,1,,2.84,Gbits/sec
c7i.2xlarge,4,backward,1,,3.14,Gbits/sec
c7i.2xlarge,4,backward,1,,2.17,Gbits/sec
c7i.2xlarge,4,backward,1,,2.64,Gbits/sec
c7i.2xlarge,4,backward,1,,2.2,Gbits/sec
c7i.2xlarge,4,backward,1,,3.08,Gbits/sec
c7i.2xlarge,4,backward,1,,2.55,Gbits/sec
c7i.2xlarge,4,backward,1,,2.93,Gbits/sec
c7i.2xlarge,4,backward,2,,3.67,Gbits/sec
c7i.2xlarge,4,backward,2,,3.64,Gbits/sec
c7i.2xlarge,4,backward,2,,4.1,Gbits/sec
c7i.2xlarge,4,backward,2,,3.26,Gbits/sec
c7i.2xlarge,4,backward,2,,3.49,Gbits/sec
c7i.2xlarge,4,backward,2,,3.05,Gbits/sec
c7i.2xlarge,4,backward,2,,3.91,Gbits/sec
c7i.2xlarge,4,backward,2,,3.29,Gbits/sec
c7i.2xlarge,4,backward,2,,4.02,Gbits/sec
c7i.2xlarge,4,backward,3,,5.33,Gbits/sec
c7i.2xlarge,4,backward,3,,4.9,Gbits/sec
c7i.2xlarge,4,backward,3,,5.63,Gbits/sec
c7i.2xlarge,4,backward,3,,4.62,Gbits/sec
c7i.2xlarge,4,backward,3,,5.06,Gbits/sec
c7i.2xlarge,4,backward,3,,4.12,Gbits/sec
c7i.2xlarge,4,backward,3,,5.6,Gbits/sec
c7i.2xlarge,4,backward,3,,4.73,Gbits/sec
c7i.2xlarge,4,backward,3,,5.65,Gbits/sec
c7i.2xlarge,4,backward,4,,7.16,Gbits/sec
c7i.2xlarge,4,backward,4,,6.71,Gbits/sec
c7i.2xlarge,4,backward,4,,7.5,Gbits/sec
c7i.2xlarge,4,backward,4,,6.41,Gbits/sec
c7i.2xlarge,4,backward,4,,6.91,Gbits/sec
c7i.2xlarge,4,backward,4,,5.85,Gbits/sec
c7i.2xlarge,4,backward,4,,7.25,Gbits/sec
c7i.2xlarge,4,backward,4,,6.29,Gbits/sec
c7i.2xlarge,4,backward,4,,7.72,Gbits/sec
c7i.2xlarge,4,backward,5,,8.33,Gbits/sec
c7i.2xlarge,4,backward,5,,7.89,Gbits/sec
c7i.2xlarge,4,backward,5,,8.78,Gbits/sec
c7i.2xlarge,4,backward,5,,7.62,Gbits/sec
c7i.2xlarge,4,backward,5,,8.04,Gbits/sec
c7i.2xlarge,4,backward,5,,7.13,Gbits/sec
c7i.2xlarge,4,backward,5,,8.47,Gbits/sec
c7i.2xlarge,4,backward,5,,7.4,Gbits/sec
c7i.2xlarge,4,backward,5,,9.0,Gbits/sec
c7i.2xlarge,4,backward,6,,8.94,Gbits/sec
c7i.2xlarge,4,backward,6,,8.35,Gbits/sec
c7i.2xlarge,4,backward,6,,9.59,Gbits/sec
c7i.2xlarge,4,backward,6,,7.99,Gbits/sec
c7i.2xlarge,4,backward,6,,8.41,Gbits/sec
c7i.2xlarge,4,backward,6,,7.49,Gbits/sec
c7i.2xlarge,4,backward,6,,8.89,Gbits/sec
c7i.2xlarge,4,backward,6,,8.05,Gbits/sec
c7i.2xlarge,4,backward,6,,9.37,Gbits/sec
c7i.2xlarge,4,backward,7,,9.37,Gbits/sec
c7i.2xlarge,4,backward,7,,7.98,Gbits/sec
c7i.2xlarge,4,backward,7,,9.85,Gbits/sec
c7i.2xlarge,4,backward,7,,8.12,Gbits/sec
c7i.2xlarge,4,backward,7,,7.95,Gbits/sec
c7i.2xlarge,4,backward,7,,7.8,Gbits/sec
c7i.2xlarge,4,backward,7,,8.94,Gbits/sec
c7i.2xlarge,4,backward,7,,8.3,Gbits/sec
c7i.2xlarge,4,backward,7,,9.51,Gbits/sec
c7i.2xlarge,4,backward,8,,9.76,Gbits/sec
c7i.2xlarge,4,backward,8,,7.99,Gbits/sec
c7i.2xlarge,4,backward,8,,9.98,Gbits/sec
c7i.2xlarge,4,backward,8,,8.11,Gbits/sec
c7i.2xlarge,4,backward,8,,7.95,Gbits/sec
c7i.2xlarge,4,backward,8,,7.92,Gbits/sec
c7i.2xlarge,4,backward,8,,9.11,Gbits/sec
c7i.2xlarge,4,backward,8,,8.5,Gbits/sec
c7i.2xlarge,4,backward,8,,9.78,Gbits/sec
c7i.2xlarge,4,backward,16,,9.53,Gbits/sec
c7i.2xlarge,4,backward,16,,7.88,Gbits/sec
c7i.2xlarge,4,backward,16,,9.93,Gbits/sec
c7i.2xlarge,4,backward,16,,7.72,Gbits/sec
c7i.2xlarge,4,backward,16,,7.58,Gbits/sec
c7i.2xlarge,4,backward,16,,7.61,Gbits/sec
c7i.2xlarge,4,backward,16,,8.64,Gbits/sec
c7i.2xlarge,4,backward,16,,8.31,Gbits/sec
c7i.2xlarge,4,backward,16,,9.55,Gbits/sec
c7i.2xlarge,4,backward,32,,9.43,Gbits/sec
c7i.2xlarge,4,backward,32,,7.49,Gbits/sec
c7i.2xlarge,4,backward,32,,9.74,Gbits/sec
c7i.2xlarge,4,backward,32,,7.65,Gbits/sec
c7i.2xlarge,4,backward,32,,7.22,Gbits/sec
c7i.2xlarge,4,backward,32,,7.35,Gbits/sec
c7i.2xlarge,4,backward,32,,8.52,Gbits/sec
c7i.2xlarge,4,backward,32,,7.95,Gbits/sec
c7i.2xlarge,4,backward,32,,9.26,Gbits/sec
c7i.2xlarge,4,forward,1,,11.5,Gbits/sec
c7i.2xlarge,4,forward,1,,8.56,Gbits/sec
c7i.2xlarge,4,forward,1,,9.73,Gbits/sec
c7i.2xlarge,4,forward,1,,7.05,Gbits/sec
c7i.2xlarge,4,forward,1,,8.29,Gbits/sec
c7i.2xlarge,4,forward,1,,9.18,Gbits/sec
c7i.2xlarge,4,forward,1,,9.65,Gbits/sec
c7i.2xlarge,4,forward,1,,9.04,Gbits/sec
c7i.2xlarge,4,forward,1,,11.3,Gbits/sec
c7i.2xlarge,4,forward,2,,15.4,Gbits/sec
c7i.2xlarge,4,forward,2,,9.94,Gbits/sec
c7i.2xlarge,4,forward,2,,12.0,Gbits/sec
c7i.2xlarge,4,forward,2,,8.92,Gbits/sec
c7i.2xlarge,4,forward,2,,10.3,Gbits/sec
c7i.2xlarge,4,forward,2,,12.0,Gbits/sec
c7i.2xlarge,4,forward,2,,13.0,Gbits/sec
c7i.2xlarge,4,forward,2,,10.9,Gbits/sec
c7i.2xlarge,4,forward,2,,15.1,Gbits/sec
c7i.2xlarge,4,forward,3,,16.3,Gbits/sec
c7i.2xlarge,4,forward,3,,10.2,Gbits/sec
c7i.2xlarge,4,forward,3,,12.4,Gbits/sec
c7i.2xlarge,4,forward,3,,9.58,Gbits/sec
c7i.2xlarge,4,forward,3,,11.2,Gbits/sec
c7i.2xlarge,4,forward,3,,12.7,Gbits/sec
c7i.2xlarge,4,forward,3,,15.1,Gbits/sec
c7i.2xlarge,4,forward,3,,11.4,Gbits/sec
c7i.2xlarge,4,forward,3,,15.7,Gbits/sec
c7i.2xlarge,4,forward,4,,17.1,Gbits/sec
c7i.2xlarge,4,forward,4,,10.9,Gbits/sec
c7i.2xlarge,4,forward,4,,13.0,Gbits/sec
c7i.2xlarge,4,forward,4,,10.1,Gbits/sec
c7i.2xlarge,4,forward,4,,11.5,Gbits/sec
c7i.2xlarge,4,forward,4,,12.9,Gbits/sec
c7i.2xlarge,4,forward,4,,15.9,Gbits/sec
c7i.2xlarge,4,forward,4,,12.0,Gbits/sec
c7i.2xlarge,4,forward,4,,16.5,Gbits/sec
